Language_ID	Language_Name	Language_Macroarea	Language_Family_Name	Parameters_Coded	Mean_Similarity	Median_Similarity	Similarity_SD
nort2938	Northern Haida	North America	Haida	179	63.4939924749164	63.09	5.66921430068239
nort2942	North Slavey	North America	Athabaskan-Eyak-Tlingit	194	61.2079807692308	61.32	4.93515473912281
nort2951	Northwest Maidu	North America	Maiduan	142	63.510643812709	63.295	6.83850125830663
nort2952	Northeast Maidu	North America	Maiduan	161	67.0385869565217	66.67	7.15842207015401
nort2954	Northern Paiute	North America	Uto-Aztecan	184	65.9664005016722	66.25	5.72104833980323
nort2957	Northern Puebla Nahuatl	North America	Uto-Aztecan	153	64.0290008361204	63.83	6.20832143199166
nort2959	Northern Tepehuan	North America	Uto-Aztecan	184	66.7972073578595	67.015	6.26833336347441
nort2961	Northwestern Ojibwa	North America	Algic	189	67.9061914715719	68.245	5.46598735990251
nort2972	Northern Emberá	South America	Chocoan	167	67.2309406354515	66.875	6.65691206214131
nort2980	North Junín Quechua	South America	Quechuan	175	68.4149414715719	68.42	5.89039171102645
nort2994	Northern Roglai	Eurasia	Austronesian	90	69.5257984949833	69.33	9.98596205971155
nort3047	North Giziga	Africa	Afro-Asiatic	176	68.6783277591973	68.79	7.190108839497
nort3139	North Levantine Arabic	Eurasia	Afro-Asiatic	163	61.5201923076923	61.65	5.81153937656462
nots1237	Notsi	Papunesia	Austronesian	147	63.8065468227425	63.85	6.68759514062041
nsen1242	Nsenga	Africa	Atlantic-Congo	160	63.4096864548495	62.5	7.31750840530769
nubi1253	Nubi	Africa	Afro-Asiatic	168	69.2125752508361	69.84	6.43312520720681
nucl1235	Eastern Armenian	Eurasia	Indo-European	188	65.5557399665552	65.5	5.76903555020519
nucl1240	Mumuye	Africa	Atlantic-Congo	170	66.8943102006689	66.93	6.4152507564085
nucl1301	Turkish	Eurasia	Turkic	195	66.946258361204	66.48	7.04126699003089
nucl1302	Georgian	Eurasia	Kartvelian	191	63.4350752508361	63.36	6.06745906186097
nucl1305	Kannada	Eurasia	Dravidian	191	65.874406354515	65.32	7.24300862679354
nucl1310	Burmese	Eurasia	Sino-Tibetan	190	62.8197240802676	62.58	6.35649715259748
nucl1327	Limilngan	Australia	Limilngan-Wulna	167	64.0042516722408	64.42	5.28573936115848
nucl1347	Wolof	Africa	Atlantic-Congo	134	61.4281981605351	61.06	5.85737789802436
nucl1417	Igbo	Africa	Atlantic-Congo	188	70.2093227424749	70.48	6.29501657417281
nucl1452	Mombum	Papunesia	Mombum-Koneraw	73	67.2117056856187	66.67	10.4680451646692
nucl1454	Yawa	Papunesia	Yawa-Saweru	105	70.4494983277592	71.01	6.74455044351113
nucl1458	Monumbo	Papunesia	Bogia	161	59.4968269230769	59.55	5.19182304426283
nucl1460	Madurese	Papunesia	Austronesian	91	64.458741638796	64.56	8.19652811588345
nucl1593	Kwomtari	Papunesia	Kwomtari-Nai	175	67.1170484949833	67.58	6.97817354675791
nucl1594	Mairasi	Papunesia	Mairasic	84	61.2389715719064	61.25	7.3199159145624
nucl1595	Kwerba	Papunesia	Greater Kwerba	132	64.7121195652174	65.22	6.94792144774851
nucl1622	Marind	Papunesia	Anim	194	62.2785117056856	62.43	4.89909142822555
nucl1630	Barai	Papunesia	Koiarian	168	65.856897993311	66.2	5.99623936179537
nucl1632	Sentani	Papunesia	Sentanic	143	68.2308152173913	68.68	6.80912117711627
nucl1633	Nimboran	Papunesia	Nimboranic	171	67.5575543478261	67.66	6.13552809933172
nucl1643	Japanese	Eurasia	Japonic	193	64.1417642140468	63.79	6.70538324891682
nucl1706	Neo-Mandaic	Eurasia	Afro-Asiatic	159	64.0690091973244	64.29	5.86173482455558
nuer1246	Nuer	Africa	Nilotic	158	66.3379096989967	66.92	5.8718353391688
nugu1242	Nugunu (Cameroon)	Africa	Atlantic-Congo	86	61.50372909699	59.52	10.2173460304771
nukn1238	Nukna	Papunesia	Nuclear Trans New Guinea	183	64.9116137123746	65.09	5.87780173442608
nuku1260	Nukuoro	Papunesia	Austronesian	120	61.9004849498328	61.88	6.90593177640187
nung1282	Nung (Myanmar)	Eurasia	Sino-Tibetan	170	67.2421153846154	67.52	5.42906118512216
nupe1254	Nupe-Nupe-Tako	Africa	Atlantic-Congo	159	68.5811120401338	68.18	8.56202033625141
nusu1239	Nusu	Eurasia	Sino-Tibetan	151	68.3302466555184	68.12	8.61175202875689
nuuc1236	Nuu-chah-nulth	North America	Wakashan	151	66.5295234113712	66.9	5.78259443800239
nuuu1241	N||ng-Danster !Ui	Africa	Tuu	160	68.2522575250836	68.31	7.13433416436214
nyah1249	Nyaheun	Eurasia	Austroasiatic	57	66.7033361204013	66.67	12.6998052520949
nyah1250	Nyahkur	Eurasia	Austroasiatic	192	69.4886078595318	69.18	8.35753418236746
nyak1260	Nyakyusa-Ngonde	Africa	Atlantic-Congo	153	65.5604556856187	65.33	6.51168116180709
nyal1250	Nyali	Africa	Atlantic-Congo	118	64.8122124634044	64.44	7.17818971701207
nyal1254	Belep	Papunesia	Austronesian	180	66.7398160535117	66.89	6.35062628166796
nyam1285	Nyam	Africa	Afro-Asiatic	160	66.1367474916388	66.37	7.03708381341478
nyan1301	Nyangumarta	Australia	Pama-Nyungan	68	62.5401672940192	63.16	9.32090666511939
nyan1307	Nyankole	Africa	Atlantic-Congo	185	67.0969147157191	66.36	7.37862372621751
nyat1246	Nyaturu	Africa	Atlantic-Congo	160	64.5830518394649	63.77	7.56500786012164
nyaw1247	Nyawaygi	Australia	Pama-Nyungan	93	63.3045587620243	64.13	8.74982458424273
nyig1240	Nyigina	Australia	Nyulnyulan	128	66.3747157190635	66.67	6.06857289647821
nyis1236	Nyishi-Hill Miri	Eurasia	Sino-Tibetan	146	67.5910911371237	67.82	7.30899931851924
nyor1246	Nyoro	Africa	Atlantic-Congo	180	66.0727759197324	65.1	7.73232050636621
nyul1247	Nyulnyul	Australia	Nyulnyulan	159	64.8594607023411	64.94	6.230021969194
nyun1247	Nyunga	Australia	Pama-Nyungan	26	66.9162887029289	66.67	11.326856419232
nzad1234	Nzadi	Africa	Atlantic-Congo	101	62.734983277592	62.64	7.46149157082227
nzak1246	Nzakambay	Africa	Atlantic-Congo	135	69.9790259197324	70.43	7.26915814623064
nzak1247	Nzakara	Africa	Atlantic-Congo	130	66.7389005016722	66.92	6.01047682848009
obok1239	Obokuitai	Papunesia	Lakes Plain	157	71.4805267558528	72.26	6.76805738818927
obom1235	Obo Manobo	Papunesia	Austronesian	54	59.6330852842809	59.26	9.0578056166561
occi1239	Occitan	Eurasia	Indo-European	187	61.6245652173913	61.585	5.89960492293221
ocot1244	Ocotlán Zapotec	North America	Otomanguean	97	68.2109824414716	68.42	7.24797886107447
ofay1240	Ofayé	South America	Nuclear-Macro-Je	160	64.5021279264214	65.155	6.30458814919849
okan1243	Okanagan	North America	Salishan	181	63.2813628762542	63.58	5.95230814148751
okin1246	Oki-No-Erabu	Eurasia	Japonic	161	67.8842056856187	67.41	7.69241234268254
okoe1238	Oko-Eni-Osayen	Africa	Atlantic-Congo	102	62.0732232441472	61.62	7.33232833068529
oksa1245	Oksapmin	Papunesia	Nuclear Trans New Guinea	184	65.2138168896321	65.22	6.03878631269601
okuu1243	Oku	Africa	Atlantic-Congo	110	62.6075459866221	62.04	7.74899626249066
olde1238	Old English (ca. 450-1100)	Eurasia	Indo-European	191	61.9886078595318	61.89	5.69985494632152
oldk1249	Old Khmer	Eurasia	Austroasiatic	147	69.6069732441472	69.08	9.55743437620217
oldm1242	Old Mon	Eurasia	Austroasiatic	171	71.1379013377926	70.785	8.57760358467567
oldm1243	Old Malay	Papunesia	Austronesian	119	67.7747449832776	67.96	8.54496518215351
oloo1241	Olo	Papunesia	Nuclear Torricelli	178	62.8626923076923	62.835	6.43464095409278
olut1240	Oluta Popoluca	North America	Mixe-Zoque	180	63.9549581939799	64.03	6.15077642971514
omah1247	Omaha-Ponca	North America	Siouan	81	59.0134211626934	58.82	6.88786622213991
omie1241	Ömie	Papunesia	Koiarian	156	63.4504891304348	63.24	7.20080166919597
omii1238	Omi	Africa	Central Sudanic	18	53.3358497691985	53.33	17.5996540956942
onaa1245	Selk'nam	South America	Chonan	153	64.0035158862876	64.34	5.26823951698093
onge1236	Önge	Eurasia	Jarawa-Onge	46	55.8750418060201	55.845	9.87558737556767
onon1246	Onondaga	North America	Iroquoian	190	60.8304055183946	60.8	5.65517106818105
onto1237	Luangiua	Papunesia	Austronesian	156	61.8418143812709	61.805	6.98168710865354
opat1246	Teguima	North America	Uto-Aztecan	120	68.218766722408	68.27	7.00891210954743
oriy1255	Odia	Eurasia	Indo-European	193	65.8101212374582	65.575	6.48364477973582
orma1241	Orma	Africa	Afro-Asiatic	128	65.1314799331104	65.44	6.53431124821231
oroc1248	Oroch	Eurasia	Tungusic	162	66.9690719063545	66.46	7.20988026079511
oroh1237	Oroha	Papunesia	Austronesian	118	69.0739690506064	68.52	9.72905604682292
orok1265	Orok	Eurasia	Tungusic	151	67.6480727424749	67.265	7.91182444482504
orok1266	Oroko	Africa	Atlantic-Congo	139	67.2757107023411	66.41	7.53180781065308
orok1267	Orokolo	Papunesia	Eleman	181	66.9655894648829	67.49	6.4639792380922
orok1269	Orokaiva	Papunesia	Nuclear Trans New Guinea	171	67.1868018394649	67.285	7.04007399971065
orow1242	Orowe	Papunesia	Austronesian	160	65.6567056856187	65.62	6.57411512257246
orya1242	Orya	Papunesia	Tor-Orya	91	58.0841095317726	58	5.99890276121215
osam1235	Osamayi	Africa	Atlantic-Congo	105	68.3144857859532	67.74	7.66883105758915
otor1240	Otoro	Africa	Heibanic	88	54.8392474916388	54.12	8.71940359286455
otta1242	Ottawa	North America	Algic	190	63.2650794314381	63.19	6.47907677669088
owaa1237	Owa	Papunesia	Austronesian	161	66.1809364548495	66.67	5.41383703985244
paaa1242	Pa'a	Africa	Afro-Asiatic	183	64.4128010033445	64.77	6.19950609307778
paam1238	Paama	Papunesia	Austronesian	117	65.7827257525084	65.98	7.51703809087036
paas1238	Paasaal	Africa	Atlantic-Congo	186	67.1838754180602	66.89	6.79699946638801
paco1243	Pacoh	Eurasia	Austroasiatic	188	69.7406897993311	69.44	8.53651225460101
paez1247	Páez	South America		45	57.928678377248	57.14	10.7839511320421
pagi1243	Pagibete	Africa	Atlantic-Congo	170	65.9150668896321	65.03	7.37581302153803
pagu1249	Pagu	Papunesia	North Halmahera	153	67.1670568561873	67.55	5.59804058001873
pahn1237	Pa-Hng	Eurasia	Hmong-Mien	194	68.3523369565217	68	8.73444324991551
pait1244	Paite Chin	Eurasia	Sino-Tibetan	152	65.6640468227425	65.57	6.13904232463313
paiw1248	Paiwan	Papunesia	Austronesian	92	61.1686078595318	61.45	6.97025474561791
pala1344	Palauan	Papunesia	Austronesian	184	68.2402884615385	68.935	6.5256770033246
pali1279	Palikúr	South America	Arawakan	111	61.3531647157191	61.32	5.58579480600999
pamb1243	Pambia	Africa	Atlantic-Congo	131	65.024393812709	65.25	6.367787547009
pamo1252	Pamona	Papunesia	Austronesian	148	67.934406354515	68.25	6.80323703173758
pamp1243	Pampanga	Papunesia	Austronesian	154	61.9897449832776	61.79	7.00908533140756
pana1305	Panamint	North America	Uto-Aztecan	41	61.8348787625418	62.5	9.82018866318399
pana1307	Panará	South America	Nuclear-Macro-Je	156	65.962508361204	66.215	5.55532685273781
pang1287	Pangwa	Africa	Atlantic-Congo	167	65.3180560200669	64.38	7.49449698741078
pang1290	Pangasinan	Papunesia	Austronesian	169	68.1525334448161	68.75	6.60972376128309
pang1291	Pangutaran Sama	Papunesia	Austronesian	134	67.0115677257525	67.3	8.28288448144286
panj1256	Eastern Panjabi	Eurasia	Indo-European	195	61.517487458194	61.355	5.92568612073873
pano1254	Panoan Katukína	South America	Pano-Tacanan	132	66.1700627090301	66.14	6.60974179620841
pano1255	Panobo	South America	Pano-Tacanan	163	67.7914464882943	67.12	7.91613897103646
pany1241	Panytyima	Australia	Pama-Nyungan	171	65.9213545150502	66.415	6.11110381874402
papa1238	Papantla Totonac	North America	Totonacan	128	63.9342725752508	63.93	7.45629129362635
papa1265	Papapana	Papunesia	Austronesian	188	67.2877842809364	67.265	6.3158467146203
papa1268	Papar	Papunesia	Austronesian	47	63.9480954374215	64.29	9.35676748865675
papu1250	Papuan Malay	Papunesia	Austronesian	191	70.39377090301	70.28	7.55011495245305
para1301	South Wa	Eurasia	Austroasiatic	185	67.4731856187291	67.045	8.99405835112353
para1302	Para Naga	Eurasia	Sino-Tibetan	157	68.1457734113712	68.44	6.23784994062205
para1311	Paraguayan Guaraní	South America	Tupian	54	66.9070568561873	67.35	7.98978198560158
para1316	Paraujano	South America	Arawakan	53	63.7582894186533	64.15	7.95596027471045
pare1266	Gorum-Parenga	Eurasia	Austroasiatic	146	67.3095819397993	67.59	6.64466558629058
pare1272	Parecís	South America	Arawakan	144	61.0744272575251	60.995	5.05464374882935
pate1247	Patep	Papunesia	Austronesian	142	65.5369523411371	65.22	8.9086342002293
patp1243	Patpatar	Papunesia	Austronesian	187	62.1500919732441	61.59	7.20306124161282
patt1248	Pattani	Eurasia	Sino-Tibetan	172	65.3976045150502	65.54	7.15138722051156
paul1238	Paulohi	Papunesia	Austronesian	170	64.2059991638796	64.355	6.28744810598756
paun1241	Paunaka	South America	Arawakan	99	65.0253260869565	65.26	6.29550066526648
pawa1255	Pawaia	Papunesia		110	70.2436956521739	71.15	8.05709180073171
pawn1254	Pawnee	North America	Caddoan	156	63.5178762541806	64.08	6.02475749641242
payn1244	Manat	Papunesia	Nuclear Trans New Guinea	162	66.2314005016722	66.46	5.96556771508339
pech1241	Pech	North America	Chibchan	144	64.2863461538462	64.12	6.89074779177222
peer1241	Peere	Africa	Atlantic-Congo	147	66.0481730769231	66.1	5.58665128414307
pela1242	Pela	Eurasia	Sino-Tibetan	194	67.3560284280937	67.05	8.05490342619832
pele1245	Pele-Ata	Papunesia		51	57.5225627090301	57.14	8.34675666832422
pemo1248	Pemon	South America	Cariban	161	64.7406939799331	64.78	4.91058217030898
pend1242	Pendau	Papunesia	Austronesian	185	66.1838837792642	66.435	5.96404308856244
peng1244	Pengo	Eurasia	Dravidian	171	65.5801045150502	65.35	7.16515344359723
penr1237	Māngarongaro	Papunesia	Austronesian	117	64.2555142140468	64.1	8.83962801769532
peri1253	Peripheral Mongolian	Eurasia	Mongolic-Khitan	129	71.1065719063545	71.31	8.08981739076909
phai1238	Prai	Eurasia	Austroasiatic	186	68.5750710702341	68.1	9.18581998214771
phak1238	Phake	Eurasia	Tai-Kadai	101	61.4283653846154	60.4	9.84080361408969
phoe1239	Phoenician	Eurasia	Afro-Asiatic	153	64.0797700668896	64.47	6.2742664561152
phom1236	Phom Naga	Eurasia	Sino-Tibetan	158	66.7508444816054	66.94	6.55263498913014
phon1246	Phong-Kniang	Eurasia	Austroasiatic	74	66.6290213299875	66.04	10.3679044761179
piap1246	Piapoco	South America	Arawakan	59	65.7205727424749	66.04	7.74925700666255
pich1237	Pichis Ashéninka	South America	Arawakan	148	67.7230309364548	68	5.57548958548227
piji1239	Pijin	Papunesia	Indo-European	154	69.7041137123746	69.305	9.24416290720267
pila1245	Pilagá	South America	Guaicuruan	183	64.1389255852843	64.29	5.61908485171634
pile1238	Vaeakau-Taumako	Papunesia	Austronesian	184	64.6935493311037	63.535	8.32507350332166
pima1248	Pima Bajo	North America	Uto-Aztecan	163	66.586258361204	66.91	5.67079498594503
pina1252	Pinai-Hagahai	Papunesia	Piawi	162	68.4099498327759	68.67	7.41856256936331
ping1243	Pingelapese	Papunesia	Austronesian	152	70.0319147157191	70.495	6.3623740939607
pint1250	Pintupi-Luritja	Australia	Pama-Nyungan	130	69.1111538461538	70.08	7.49314657497467
pipi1250	Pipil	North America	Uto-Aztecan	170	64.3882566889632	64.42	6.04258218207931
pite1240	Pite Saami	Eurasia	Uralic	195	68.3640008361204	68.75	6.10095327557626
pitt1247	Pitta Pitta	Australia	Pama-Nyungan	160	67.2030225752508	67.52	6.29836960994909
plai1258	Plains Cree	North America	Algic	174	64.9991973244147	65.045	6.19260496699349
plat1254	Plateau Malagasy	Africa	Austronesian	89	60.6890802675585	60.53	7.51721643581905
plau1238	Plautdietsch	North America	Indo-European	178	60.9611371237458	60.67	6.10156884841688
pnar1238	Pnar	Eurasia	Austroasiatic	183	62.6279180602007	62.86	6.42225965567233
pohn1238	Pohnpeian	Papunesia	Austronesian	182	67.4338210702341	67.405	6.74229962356264
poko1263	Pökoot	Africa	Nilotic	153	62.0069941471572	62.3	5.87044937485919
poli1260	Polish	Eurasia	Indo-European	195	56.8872324414716	56.72	5.31765835417354
popt1235	Popti'	North America	Mayan	188	62.878156354515	63.12	5.36199318926659
port1283	Portuguese	Eurasia	Indo-European	192	61.3754389632107	61.27	5.74952535415138
port1285	Port Sandwich	Papunesia	Austronesian	174	69.1219105351171	69.59	6.77751604826931
pott1240	Pottangi Ollar Gadaba	Eurasia	Dravidian	85	64.3284309623431	63.83	9.38797351067482
poya1241	Poyanáwa	South America	Pano-Tacanan	50	68.434295273944	68.42	10.8747089988967
pras1239	Prasun	Eurasia	Indo-European	93	63.7356647157191	63.41	8.4932742190941
psik1239	Psikye	Africa	Afro-Asiatic	154	64.4192140468227	64.66	6.37049384693121
puel1244	Puelche	South America		128	65.1774623745819	65.98	6.98841509830405
puin1248	Puinave	South America		44	56.5904640468227	56.41	9.39081116913936
puka1242	Pukapuka	Papunesia	Austronesian	154	60.5874205685619	60.56	6.46073810983256
pula1262	Pular	Africa	Atlantic-Congo	134	59.6985618729097	58.73	7.05899198906253
pula1263	Pulaar	Africa	Atlantic-Congo	130	59.8659197324415	59.02	6.91298565238697
pulu1242	Puluwatese	Papunesia	Austronesian	166	67.4373160535117	67.48	6.72647795780834
puma1239	Puma	Eurasia	Sino-Tibetan	172	64.9403720735786	65	6.59058452796604
pume1238	Pumé	South America		137	64.6760284280936	64.635	6.22650785857943
puni1241	Punic	Africa	Afro-Asiatic	153	64.1941806020067	64.59	6.2990982271359
puoc1238	Ksingmul	Eurasia	Austroasiatic	94	61.5611417816813	60.49	10.3423158139042
puqu1242	Puquina	South America		118	67.8503511705686	67.65	7.93845849895393
pura1257	Purari	Papunesia		158	69.5232859531773	70.13	6.24941413807562
pure1242	Purepecha	North America	Tarascan	182	64.194991638796	63.98	5.48675672620698
puri1258	Purik-Sham-Nubra	Eurasia	Sino-Tibetan	189	64.9917224080268	64.86	6.19365979917671
puyu1239	Puyuma	Papunesia	Austronesian	99	60.2378511705686	60	7.61238808967734
qanj1241	Q'anjob'al	North America	Mayan	176	63.8945819397993	64.05	5.56834537113923
qaqe1238	Qaqet	Papunesia	Baining	55	59.8360702341137	60.38	9.55232366247376
qaua1234	Central Gelao-Qau	Eurasia	Tai-Kadai	99	64.2080016722408	63.54	9.99626422164579
qawa1238	Qawasqar	South America	Kawesqar	164	69.164372909699	69.535	6.42127624115238
qima1242	Qimant	Africa	Afro-Asiatic	166	66.381856187291	66.23	6.54636729675272
quap1242	Quapaw	North America	Siouan	154	63.2539297658863	63.505	5.64808628239398
quer1236	Querétaro Otomi	North America	Otomanguean	184	62.4527842809365	62.74	5.59766213286375
quey1238	Queyu	Eurasia	Sino-Tibetan	6	60.2228016877637	66.67	26.7067458573971
quil1240	Quileute	North America	Chimakuan	165	59.5523704013378	59.48	6.01744070715149
quio1240	Quiotepec Chinantec	North America	Otomanguean	182	68.8431856187291	69.51	5.68985837258884
rabh1238	Rabha	Eurasia	Sino-Tibetan	177	68.3038001672241	68.12	7.04821206038908
rade1240	Rade	Eurasia	Austronesian	167	68.5191973244147	68.385	9.02893614650284
raji1240	Raji	Eurasia	Sino-Tibetan	153	66.0358821070234	65.52	6.84604560441384
rama1270	Rama	North America	Chibchan	145	65.5125501672241	65.79	6.14439966790527
ramo1244	Ramoaaina	Papunesia	Austronesian	52	64.0418102006689	63.86	10.7197412580635
rapa1244	Rapanui	Papunesia	Austronesian	163	63.5335785953177	62.94	8.64171234714319
rapa1245	Mangaia-Old Rapa	Papunesia	Austronesian	193	66.3577299331104	66.3	7.69176215775031
rapo1238	Rapoisi	Papunesia	North Bougainville	101	63.8601337792642	64.1	5.73489898758655
raro1241	Southern Cook Island Maori	Papunesia	Austronesian	173	63.973762541806	63.61	8.17038769615292
rata1244	Ratahan	Papunesia	Austronesian	166	66.9762081939799	67.28	6.43859092329269
raut1239	Raute	Eurasia	Sino-Tibetan	133	66.9757608695652	66.94	6.56777102477578
rawa1267	Rawa	Papunesia	Nuclear Trans New Guinea	89	60.8148662207358	60.76	7.62611584576392
reja1241	Rejang Kayan	Papunesia	Austronesian	140	67.9062918060201	67.755	8.38592540890671
remb1250	Rembong-Wangka	Papunesia	Austronesian	159	70.5214590301003	69.915	9.01711151804224
remo1247	Hatang Kayi	Papunesia	Austronesian	135	67.665647993311	68.22	7.36268284673701
rend1243	Rendille	Africa	Afro-Asiatic	44	54.2245648535565	54.55	10.3617165276973
reng1252	Rengao	Eurasia	Austroasiatic	172	71.1557650501672	71	8.19351369989068
renn1242	Rennell-Bellona	Papunesia	Austronesian	166	63.5909573578595	62.96	7.89256795896548
rere1240	Rerep	Papunesia	Austronesian	147	66.6571237458194	66.21	8.675075943351
resi1247	Resígaro	South America	Arawakan	83	59.374352006689	59.38	7.03688304288683
reye1240	Reyesano	South America	Pano-Tacanan	139	67.1329096989967	67.65	6.32080540679648
rian1263	Riantana	Papunesia	Kolopom	112	65.7836162207358	66.07	7.17747135356445
rikb1245	Rikbaktsa	South America	Nuclear-Macro-Je	149	60.3815259197324	60.27	5.86308363397923
